ID,school,belong,support,hours,wellBe,support.c,hours.c
409,7,1,2.534482759,11,3.555555556,-0.356182037,-0.298699539
410,7,2.5,2.534482759,12,2.388888889,-0.356182037,0.701300461
411,7,4.375,2.534482759,12,2.833333333,-0.356182037,0.701300461
412,7,3.25,2.534482759,12,2.444444444,-0.356182037,0.701300461
413,7,3.25,2.534482759,12,2.666666667,-0.356182037,0.701300461
414,7,2.125,2.534482759,8,2.166666667,-0.356182037,-3.298699539
415,7,4.25,2.534482759,10,3.166666667,-0.356182037,-1.298699539
416,7,4.25,2.534482759,10,3.833333333,-0.356182037,-1.298699539
417,7,3.875,2.534482759,12,4,-0.356182037,0.701300461
418,7,3.5,2.534482759,9,3.166666667,-0.356182037,-2.298699539
419,7,2.714285714,2.534482759,11,2.388888889,-0.356182037,-0.298699539
420,7,4,2.534482759,10,2.222222222,-0.356182037,-1.298699539
421,7,3.375,2.534482759,12,3,-0.356182037,0.701300461
422,7,3.25,2.534482759,11,3.166666667,-0.356182037,-0.298699539
423,7,2,2.534482759,13,1.666666667,-0.356182037,1.701300461
424,7,2.375,2.534482759,11,2.666666667,-0.356182037,-0.298699539
425,7,2,2.534482759,11,2.222222222,-0.356182037,-0.298699539
426,7,3.125,2.534482759,12,2.222222222,-0.356182037,0.701300461
427,7,3,2.534482759,10,2.555555556,-0.356182037,-1.298699539
428,7,1,2.534482759,12,3.5,-0.356182037,0.701300461
429,7,2.625,2.534482759,15,1.222222222,-0.356182037,3.701300461
430,7,3,2.534482759,12,2.055555556,-0.356182037,0.701300461
431,7,3.75,2.534482759,12,3.388888889,-0.356182037,0.701300461
432,7,3,2.534482759,9,2.222222222,-0.356182037,-2.298699539
433,7,1,2.534482759,11,4.277777778,-0.356182037,-0.298699539
434,7,2.125,2.534482759,14,1.777777778,-0.356182037,2.701300461
435,8,4,3.030748663,10,2.777777778,0.140083868,-1.298699539
436,8,3,3.030748663,9,2.615384615,0.140083868,-2.298699539
437,8,2.25,3.030748663,8,2,0.140083868,-3.298699539
438,8,3.25,3.030748663,9,2.555555556,0.140083868,-2.298699539
439,8,3.125,3.030748663,8,2.277777778,0.140083868,-3.298699539
440,8,3.5,3.030748663,8,4.111111111,0.140083868,-3.298699539
441,8,2.75,3.030748663,8,1.625,0.140083868,-3.298699539
442,8,4,3.030748663,11,4.111111111,0.140083868,-0.298699539
443,8,1.75,3.030748663,9,3.055555556,0.140083868,-2.298699539
444,8,3.625,3.030748663,10,2.222222222,0.140083868,-1.298699539
445,8,4,3.030748663,12,2.944444444,0.140083868,0.701300461
446,8,3,3.030748663,10,1.277777778,0.140083868,-1.298699539
447,8,3,3.030748663,12,1.388888889,0.140083868,0.701300461
448,8,3.5,3.030748663,12,3.5,0.140083868,0.701300461
449,8,4.5,3.030748663,8,4.444444444,0.140083868,-3.298699539
450,8,3.625,3.030748663,10,2.277777778,0.140083868,-1.298699539
451,8,4,3.030748663,10,2.722222222,0.140083868,-1.298699539
452,8,2,3.030748663,13,2.722222222,0.140083868,1.701300461
453,8,2.5,3.030748663,13,1.611111111,0.140083868,1.701300461
454,8,1,3.030748663,24,2.055555556,0.140083868,12.70130046
455,8,3.875,3.030748663,8,2.555555556,0.140083868,-3.298699539
456,8,4.25,3.030748663,11,3.111111111,0.140083868,-0.298699539
457,8,4,3.030748663,11,3.833333333,0.140083868,-0.298699539
458,8,3,3.030748663,11,3.944444444,0.140083868,-0.298699539
459,8,4.5,3.030748663,10,4.444444444,0.140083868,-1.298699539
460,8,3.25,3.030748663,8,1.388888889,0.140083868,-3.298699539
461,8,3.875,3.030748663,11,2.944444444,0.140083868,-0.298699539
462,8,2.5,3.030748663,14,3,0.140083868,2.701300461
463,8,3.875,3.030748663,11,3.777777778,0.140083868,-0.298699539
464,8,2.5,3.030748663,8,3.611111111,0.140083868,-3.298699539
465,8,2.125,3.030748663,11,2.777777778,0.140083868,-0.298699539
466,8,2,3.030748663,10,2.8125,0.140083868,-1.298699539
467,8,3.5,3.030748663,8,4.055555556,0.140083868,-3.298699539
468,8,4.625,3.030748663,8,4.833333333,0.140083868,-3.298699539
469,9,3,3.234343434,8,3.5,0.343678639,-3.298699539
470,9,3.75,3.234343434,11,4.166666667,0.343678639,-0.298699539
471,9,3.25,3.234343434,8,3.555555556,0.343678639,-3.298699539
472,9,2.25,3.234343434,10,3.666666667,0.343678639,-1.298699539
473,9,5,3.234343434,11,4.833333333,0.343678639,-0.298699539
474,9,3.875,3.234343434,8,3.944444444,0.343678639,-3.298699539
475,9,3,3.234343434,9,2.444444444,0.343678639,-2.298699539
476,9,3.25,3.234343434,8,3.333333333,0.343678639,-3.298699539
477,9,3.5,3.234343434,12,4.055555556,0.343678639,0.701300461
478,9,3.875,3.234343434,10,4.944444444,0.343678639,-1.298699539
479,9,3,3.234343434,11,3.611111111,0.343678639,-0.298699539
480,9,4,3.234343434,12,2.666666667,0.343678639,0.701300461
481,9,3,3.234343434,8,3.666666667,0.343678639,-3.298699539
482,9,2,3.234343434,10,2.555555556,0.343678639,-1.298699539
483,9,3.875,3.234343434,8,3.055555556,0.343678639,-3.298699539
484,9,2.5,3.234343434,9,3.111111111,0.343678639,-2.298699539
485,9,3.5,3.234343434,10,2.944444444,0.343678639,-1.298699539
486,9,3,3.234343434,14,1.555555556,0.343678639,2.701300461
487,9,3.5,3.234343434,9,2.555555556,0.343678639,-2.298699539
488,9,2.625,3.234343434,12,2.833333333,0.343678639,0.701300461
489,9,3.25,3.234343434,7,3.333333333,0.343678639,-4.298699539
490,9,3,3.234343434,8,4.444444444,0.343678639,-3.298699539
491,9,3.5,3.234343434,10,1.055555556,0.343678639,-1.298699539
492,9,3,3.234343434,10,2.777777778,0.343678639,-1.298699539
493,9,2.625,3.234343434,11,2,0.343678639,-0.298699539
494,9,4,3.234343434,10,3.944444444,0.343678639,-1.298699539
495,9,4.125,3.234343434,10,1.384615385,0.343678639,-1.298699539
496,9,2.125,3.234343434,11,1.388888889,0.343678639,-0.298699539
497,9,3.25,3.234343434,10,3.888888889,0.343678639,-1.298699539
498,9,3.875,3.234343434,11,2.722222222,0.343678639,-0.298699539
499,9,2.75,3.234343434,15,4.666666667,0.343678639,3.701300461
500,9,3.375,3.234343434,7,3.555555556,0.343678639,-4.298699539
501,9,3,3.234343434,11,2.611111111,0.343678639,-0.298699539
502,9,2.75,3.234343434,8,2.444444444,0.343678639,-3.298699539
503,9,3.875,3.234343434,8,2.777777778,0.343678639,-3.298699539
504,9,2.625,3.234343434,10,2.111111111,0.343678639,-1.298699539
505,9,2.75,3.234343434,12,3.333333333,0.343678639,0.701300461
506,9,3.5,3.234343434,9,2.722222222,0.343678639,-2.298699539
507,9,3.875,3.234343434,9,3.333333333,0.343678639,-2.298699539
508,10,4,2.656759907,12,4.055555556,-0.233904888,0.701300461
509,10,2.25,2.656759907,16,0.277777778,-0.233904888,4.701300461
510,10,3.875,2.656759907,8,4,-0.233904888,-3.298699539
511,10,2.875,2.656759907,12,2.333333333,-0.233904888,0.701300461
512,10,1.75,2.656759907,16,2,-0.233904888,4.701300461
513,10,3.125,2.656759907,14,2.611111111,-0.233904888,2.701300461
514,10,2.875,2.656759907,11,2.944444444,-0.233904888,-0.298699539
515,10,4,2.656759907,13,2.882352941,-0.233904888,1.701300461
516,10,2.125,2.656759907,17,2.277777778,-0.233904888,5.701300461
517,10,3,2.656759907,10,2.25,-0.233904888,-1.298699539
518,10,2,2.656759907,12,3.722222222,-0.233904888,0.701300461
519,10,2.125,2.656759907,16,0.5,-0.233904888,4.701300461
520,10,2,2.656759907,10,2.222222222,-0.233904888,-1.298699539
521,10,2.5,2.656759907,11,4.222222222,-0.233904888,-0.298699539
522,10,2,2.656759907,12,2.944444444,-0.233904888,0.701300461
523,10,3,2.656759907,12,2.333333333,-0.233904888,0.701300461
524,10,1,2.656759907,14,3.444444444,-0.233904888,2.701300461
525,10,3.625,2.656759907,14,2.055555556,-0.233904888,2.701300461
526,10,1.75,2.656759907,10,2.333333333,-0.233904888,-1.298699539
527,10,1,2.656759907,13,3,-0.233904888,1.701300461
528,10,1.5,2.656759907,15,3.666666667,-0.233904888,3.701300461
529,10,4,2.656759907,16,3.777777778,-0.233904888,4.701300461
530,10,4.125,2.656759907,12,1.888888889,-0.233904888,0.701300461
531,10,3.5,2.656759907,14,2.222222222,-0.233904888,2.701300461
532,10,3.5,2.656759907,12,3.888888889,-0.233904888,0.701300461
533,10,3.5,2.656759907,12,3.611111111,-0.233904888,0.701300461
534,10,3.375,2.656759907,9,2.666666667,-0.233904888,-2.298699539
535,10,3.25,2.656759907,13,1.222222222,-0.233904888,1.701300461
536,10,4,2.656759907,12,3.277777778,-0.233904888,0.701300461
537,10,3.75,2.656759907,10,3.333333333,-0.233904888,-1.298699539
538,10,2.5,2.656759907,13,2.666666667,-0.233904888,1.701300461
539,10,3,2.656759907,15,2.388888889,-0.233904888,3.701300461
540,10,2,2.656759907,13,3.277777778,-0.233904888,1.701300461
541,10,2.375,2.656759907,11,2.666666667,-0.233904888,-0.298699539
542,10,3,2.656759907,10,3,-0.233904888,-1.298699539
543,10,1.875,2.656759907,12,1.777777778,-0.233904888,0.701300461
544,10,3.857142857,2.656759907,14,1.444444444,-0.233904888,2.701300461
545,10,2.875,2.656759907,12,2.333333333,-0.233904888,0.701300461
546,10,4.25,2.656759907,13,1.444444444,-0.233904888,1.701300461
547,10,1,2.656759907,11,3.555555556,-0.233904888,-0.298699539
548,10,3.25,2.656759907,10,2.722222222,-0.233904888,-1.298699539
549,10,3.75,2.656759907,15,3.388888889,-0.233904888,3.701300461
550,10,3.875,2.656759907,12,2.529411765,-0.233904888,0.701300461
551,10,2.375,2.656759907,12,4,-0.233904888,0.701300461
552,10,5,2.656759907,11,1.833333333,-0.233904888,-0.298699539
553,10,2.875,2.656759907,12,2.111111111,-0.233904888,0.701300461
554,10,2.375,2.656759907,12,3,-0.233904888,0.701300461
555,10,3.25,2.656759907,12,2.722222222,-0.233904888,0.701300461
556,10,3.375,2.656759907,15,3.388888889,-0.233904888,3.701300461
557,10,3.625,2.656759907,12,4.166666667,-0.233904888,0.701300461
558,10,3.125,2.656759907,8,3.666666667,-0.233904888,-3.298699539
559,10,3.5,2.656759907,10,2.722222222,-0.233904888,-1.298699539
560,10,3.5,2.656759907,14,2.222222222,-0.233904888,2.701300461
561,10,3.375,2.656759907,15,2.277777778,-0.233904888,3.701300461
562,10,3.5,2.656759907,14,2.166666667,-0.233904888,2.701300461
563,10,3.5,2.656759907,13,1.933333333,-0.233904888,1.701300461
564,10,3.5,2.656759907,18,2.388888889,-0.233904888,6.701300461
565,10,3.5,2.656759907,12,4.111111111,-0.233904888,0.701300461
566,10,3.125,2.656759907,5,4,-0.233904888,-6.298699539
567,10,3,2.656759907,12,3.944444444,-0.233904888,0.701300461
568,10,3,2.656759907,15,4.111111111,-0.233904888,3.701300461
569,10,2.75,2.656759907,12,2.777777778,-0.233904888,0.701300461
570,10,3.125,2.656759907,13,1.888888889,-0.233904888,1.701300461
571,10,4,2.656759907,13,3,-0.233904888,1.701300461
572,10,4,2.656759907,11,3.888888889,-0.233904888,-0.298699539
573,11,3,2.894198394,10,4.111111111,0.003533599,-1.298699539
574,11,3.5,2.894198394,12,3.722222222,0.003533599,0.701300461
575,11,4,2.894198394,10,2.444444444,0.003533599,-1.298699539
576,11,2.25,2.894198394,8,3.722222222,0.003533599,-3.298699539
577,11,4,2.894198394,12,2.222222222,0.003533599,0.701300461
578,11,1.5,2.894198394,13,2.888888889,0.003533599,1.701300461
579,11,1,2.894198394,12,2.777777778,0.003533599,0.701300461
580,11,1.75,2.894198394,12,1.666666667,0.003533599,0.701300461
581,11,2,2.894198394,11,1.666666667,0.003533599,-0.298699539
582,11,3,2.894198394,11,2.444444444,0.003533599,-0.298699539
583,11,1.5,2.894198394,13,2,0.003533599,1.701300461
584,11,3,2.894198394,13,4.333333333,0.003533599,1.701300461
585,11,2.875,2.894198394,12,2.944444444,0.003533599,0.701300461
586,11,3,2.894198394,8,2.388888889,0.003533599,-3.298699539
587,11,1.5,2.894198394,12,5,0.003533599,0.701300461
588,11,2.875,2.894198394,9,3.555555556,0.003533599,-2.298699539
589,11,3,2.894198394,14,3.611111111,0.003533599,2.701300461
590,11,4,2.894198394,11,3.555555556,0.003533599,-0.298699539
591,11,4.125,2.894198394,11,3.055555556,0.003533599,-0.298699539
592,11,3.5,2.894198394,11,3.166666667,0.003533599,-0.298699539
593,11,3.75,2.894198394,12,3.388888889,0.003533599,0.701300461
594,11,2.875,2.894198394,13,2.611111111,0.003533599,1.701300461
595,11,3.5,2.894198394,10,3.388888889,0.003533599,-1.298699539
596,11,4.5,2.894198394,10,3.833333333,0.003533599,-1.298699539
597,11,2.625,2.894198394,10,1.666666667,0.003533599,-1.298699539
598,11,3.75,2.894198394,10,2.111111111,0.003533599,-1.298699539
599,11,2,2.894198394,13,3.055555556,0.003533599,1.701300461
600,11,3,2.894198394,8,3.111111111,0.003533599,-3.298699539
601,11,3.75,2.894198394,12,2,0.003533599,0.701300461
602,11,4,2.894198394,10,4.222222222,0.003533599,-1.298699539
603,11,4,2.894198394,12,2.444444444,0.003533599,0.701300461
604,11,3.875,2.894198394,11,1.647058824,0.003533599,-0.298699539
605,11,2.625,2.894198394,11,1.777777778,0.003533599,-0.298699539
606,11,2,2.894198394,12,3.944444444,0.003533599,0.701300461
607,11,2.75,2.894198394,4,1.611111111,0.003533599,-7.298699539
608,11,3.5,2.894198394,10,3.055555556,0.003533599,-1.298699539
609,11,2.6,2.894198394,10,2.111111111,0.003533599,-1.298699539
610,11,2,2.894198394,12,3.333333333,0.003533599,0.701300461
611,11,4,2.894198394,10,3.555555556,0.003533599,-1.298699539
612,12,3,2.368265993,13,3.055555556,-0.522398802,1.701300461
613,12,1,2.368265993,17,3.111111111,-0.522398802,5.701300461
614,12,4,2.368265993,10,2.944444444,-0.522398802,-1.298699539
615,12,1.5,2.368265993,11,1.944444444,-0.522398802,-0.298699539
616,12,3.875,2.368265993,12,1.277777778,-0.522398802,0.701300461
617,12,3.5,2.368265993,12,4.444444444,-0.522398802,0.701300461
618,12,4.125,2.368265993,11,3.111111111,-0.522398802,-0.298699539
619,12,3,2.368265993,10,2.333333333,-0.522398802,-1.298699539
620,12,2,2.368265993,14,2.5,-0.522398802,2.701300461
621,12,5,2.368265993,12,0.833333333,-0.522398802,0.701300461
622,12,3.875,2.368265993,12,1.5,-0.522398802,0.701300461
623,12,4.25,2.368265993,8,3.777777778,-0.522398802,-3.298699539
624,12,3,2.368265993,11,1.705882353,-0.522398802,-0.298699539
625,12,2,2.368265993,24,2.166666667,-0.522398802,12.70130046
626,12,3,2.368265993,12,2.888888889,-0.522398802,0.701300461
627,12,3,2.368265993,7,3.444444444,-0.522398802,-4.298699539
628,12,3.75,2.368265993,12,2.833333333,-0.522398802,0.701300461
629,12,1.25,2.368265993,8,2.5,-0.522398802,-3.298699539
630,12,3.5,2.368265993,11,3.166666667,-0.522398802,-0.298699539
631,12,2.125,2.368265993,12,2.333333333,-0.522398802,0.701300461
632,12,4,2.368265993,12,3.944444444,-0.522398802,0.701300461
633,12,2.875,2.368265993,14,1.777777778,-0.522398802,2.701300461
634,12,4,2.368265993,10,3.666666667,-0.522398802,-1.298699539
635,12,2.875,2.368265993,15,2.611111111,-0.522398802,3.701300461
636,12,3.25,2.368265993,10,2.944444444,-0.522398802,-1.298699539
637,12,4.125,2.368265993,10,1.944444444,-0.522398802,-1.298699539
638,12,3.125,2.368265993,12,3.444444444,-0.522398802,0.701300461
639,12,2.75,2.368265993,12,2.111111111,-0.522398802,0.701300461
640,12,3.875,2.368265993,10,4,-0.522398802,-1.298699539
641,12,3,2.368265993,10,1.666666667,-0.522398802,-1.298699539
642,12,4.8,2.368265993,12,3.555555556,-0.522398802,0.701300461
643,12,5,2.368265993,10,2.277777778,-0.522398802,-1.298699539
644,12,3,2.368265993,13,2.444444444,-0.522398802,1.701300461
645,12,3.25,2.368265993,10,2.277777778,-0.522398802,-1.298699539
646,12,4,2.368265993,9,2.666666667,-0.522398802,-2.298699539
647,12,3,2.368265993,12,2.111111111,-0.522398802,0.701300461
648,13,1.5,2.764577594,15,4.833333333,-0.126087201,3.701300461
649,13,3.75,2.764577594,11,4.888888889,-0.126087201,-0.298699539
650,13,2.75,2.764577594,10,3.944444444,-0.126087201,-1.298699539
651,13,3,2.764577594,11,3.444444444,-0.126087201,-0.298699539
652,13,3,2.764577594,12,3.055555556,-0.126087201,0.701300461
653,13,1,2.764577594,11,3.444444444,-0.126087201,-0.298699539
654,13,2,2.764577594,14,2.333333333,-0.126087201,2.701300461
655,13,1.5,2.764577594,12,1.777777778,-0.126087201,0.701300461
656,13,3.5,2.764577594,12,3.166666667,-0.126087201,0.701300461
657,13,4.25,2.764577594,10,3.5,-0.126087201,-1.298699539
658,13,2.25,2.764577594,14,1.5,-0.126087201,2.701300461
659,13,4.25,2.764577594,24,2.5,-0.126087201,12.70130046
660,13,2.5,2.764577594,8,2.333333333,-0.126087201,-3.298699539
661,13,3.5,2.764577594,12,2.722222222,-0.126087201,0.701300461
662,13,3.375,2.764577594,12,3.111111111,-0.126087201,0.701300461
663,13,3,2.764577594,12,3.722222222,-0.126087201,0.701300461
664,13,2.875,2.764577594,12,3.833333333,-0.126087201,0.701300461
665,13,2.75,2.764577594,12,1.277777778,-0.126087201,0.701300461
666,13,3.75,2.764577594,9,4.388888889,-0.126087201,-2.298699539
667,13,3.25,2.764577594,12,2.833333333,-0.126087201,0.701300461
668,13,1.375,2.764577594,13,1.722222222,-0.126087201,1.701300461
669,13,3.375,2.764577594,8,3.944444444,-0.126087201,-3.298699539
670,13,2,2.764577594,12,2.388888889,-0.126087201,0.701300461
671,13,2.25,2.764577594,8,2.166666667,-0.126087201,-3.298699539
672,13,3.875,2.764577594,11,3.277777778,-0.126087201,-0.298699539
673,13,3,2.764577594,12,3,-0.126087201,0.701300461
674,13,3.375,2.764577594,10,2.611111111,-0.126087201,-1.298699539
675,13,3.375,2.764577594,12,2.166666667,-0.126087201,0.701300461
676,13,2.625,2.764577594,12,3.055555556,-0.126087201,0.701300461
677,13,3,2.764577594,12,4.277777778,-0.126087201,0.701300461
678,13,2,2.764577594,11,1.388888889,-0.126087201,-0.298699539
679,13,1.875,2.764577594,10,4.166666667,-0.126087201,-1.298699539
680,13,1.875,2.764577594,12,2.277777778,-0.126087201,0.701300461
681,13,2.5,2.764577594,11,3.25,-0.126087201,-0.298699539
682,13,2.625,2.764577594,16,3.555555556,-0.126087201,4.701300461
683,13,2.75,2.764577594,8,2.555555556,-0.126087201,-3.298699539
684,13,2.125,2.764577594,20,2.611111111,-0.126087201,8.701300461
685,13,3.125,2.764577594,11,2.111111111,-0.126087201,-0.298699539
686,13,3.285714286,2.764577594,11,3.277777778,-0.126087201,-0.298699539
687,13,2.375,2.764577594,18,4.333333333,-0.126087201,6.701300461
688,13,2.625,2.764577594,12,3.277777778,-0.126087201,0.701300461
689,13,3.625,2.764577594,11,4.166666667,-0.126087201,-0.298699539
690,13,3,2.764577594,11,3.5,-0.126087201,-0.298699539
691,13,2.25,2.764577594,12,2.888888889,-0.126087201,0.701300461
692,13,1.625,2.764577594,9,2,-0.126087201,-2.298699539
693,13,1.75,2.764577594,12,2.777777778,-0.126087201,0.701300461
694,13,3.25,2.764577594,14,4.222222222,-0.126087201,2.701300461
695,13,2.375,2.764577594,12,1.888888889,-0.126087201,0.701300461
696,13,2.125,2.764577594,9,1.333333333,-0.126087201,-2.298699539
697,13,2.375,2.764577594,12,3.055555556,-0.126087201,0.701300461
698,13,1.875,2.764577594,11,2.833333333,-0.126087201,-0.298699539
699,13,3,2.764577594,11,3.555555556,-0.126087201,-0.298699539
700,13,3,2.764577594,10,2.277777778,-0.126087201,-1.298699539
701,13,3.25,2.764577594,15,4.222222222,-0.126087201,3.701300461
702,13,2.625,2.764577594,10,2.611111111,-0.126087201,-1.298699539
703,13,3,2.764577594,9,2.5,-0.126087201,-2.298699539
704,13,2.875,2.764577594,10,3.611111111,-0.126087201,-1.298699539
705,13,2.75,2.764577594,8,2,-0.126087201,-3.298699539
706,13,1.142857143,2.764577594,8,1.277777778,-0.126087201,-3.298699539
707,13,2.375,2.764577594,12,3.222222222,-0.126087201,0.701300461
708,13,1.375,2.764577594,12,2.388888889,-0.126087201,0.701300461
709,13,2.625,2.764577594,9,2.277777778,-0.126087201,-2.298699539
710,13,3.375,2.764577594,11,2.5,-0.126087201,-0.298699539
711,13,2,2.764577594,14,3.666666667,-0.126087201,2.701300461
712,13,1.5,2.764577594,8,0.777777778,-0.126087201,-3.298699539
713,13,2.75,2.764577594,10,3.944444444,-0.126087201,-1.298699539
714,13,3.5,2.764577594,10,3.444444444,-0.126087201,-1.298699539
715,13,2.5,2.764577594,14,3,-0.126087201,2.701300461
716,13,2.875,2.764577594,12,1.388888889,-0.126087201,0.701300461
717,13,3.25,2.764577594,9,4,-0.126087201,-2.298699539
718,13,2,2.764577594,9,2.277777778,-0.126087201,-2.298699539
719,13,3.25,2.764577594,9,4.166666667,-0.126087201,-2.298699539
720,13,1.5,2.764577594,8,3.333333333,-0.126087201,-3.298699539
721,13,3,2.764577594,8,2.277777778,-0.126087201,-3.298699539
